,Date,Province_Id,Daily_Total,Daily_100k,N_Day_Rate,NDR_Change,NDRC_Sliding_Window
494,2021-07-08,10,159,8.001328522471656,48.33560770502652,1.3498089759376724,1.1701778384828003
1152,2021-07-08,20,168.0,15.055179922842203,55.14628433678847,1.242076385031869,1.1852386843959628
1882,2021-07-08,30,17,1.3358604670168193,49.43694987835855,1.200987656981088,1.1783104587503401
1883,2021-07-09,30,21,1.65018057690313,41.31918633865572,0.8357956233206764,1.1431860197125139
2613,2021-07-09,40,435.0,9.941373321879043,49.92469919351794,1.0492622130527276,1.1634968616486245
495,2021-07-09,10,172,8.655525194120282,52.50113173563863,1.0861792005602307,1.1787224319913017
1153,2021-07-09,20,242.0,21.686628222189363,66.3260762274225,1.2027297400919525,1.1901483755551214
496,2021-07-10,10,119,5.98841568662973,64.31316339158057,1.224986229162061,1.2095377394338875
1154,2021-07-10,20,277.0,24.823124039448157,74.08110750818652,1.116922811085238,1.2207916062567983
1884,2021-07-10,30,14,1.1001203846020866,73.8453674257718,1.7871931654347841,1.2660945105513401
2614,2021-07-10,40,410.0,9.370030027518178,81.56521687638684,1.6337648136891931,1.2903472945089811
1885,2021-07-11,30,20,1.571600549431552,73.19544410393935,0.9911988612896301,1.2830749525588783
2615,2021-07-11,40,415.0,9.484298686390352,74.02421759620943,0.907546383507986,1.2809710214226482
497,2021-07-11,10,72,3.623243104515467,55.96083247853552,0.8701303050171766,1.2358762672559023
1155,2021-07-11,20,323.0,28.945375684988285,78.91779247689408,1.0652890477936372,1.252160837221868
498,2021-07-12,10,211,10.61811520906616,64.71278364651208,1.1563942275400116,1.234346515532396
1156,2021-07-12,20,282.0,25.271194870485125,88.88385813239512,1.126284141290685,1.2369277166879094
1886,2021-07-12,30,23,1.8073406318462848,81.32116873672324,1.1110140765215544,1.2680145920447565
2616,2021-07-12,40,516.0,11.792525595608243,91.54209378289991,1.2366506091593938,1.2556738676045975
2617,2021-07-13,40,516.0,11.792525595608243,93.8503206921178,1.0252149236906472,1.239531398587818
499,2021-07-13,10,161,8.101974164263753,98.3290517518661,1.5194687388040662,1.1904661399880538
1157,2021-07-13,20,315.0,28.22846235532913,97.61213842220695,1.0981987109156626,1.16957207223178
1887,2021-07-13,30,40,3.143201098863104,90.1372243120039,1.10841034028695,1.2533411039622144
1888,2021-07-14,30,33,2.593140906562061,67.45917034808082,0.748405232832281,1.1118578509524233
2618,2021-07-14,40,622.0,14.21502116369831,79.86685087993284,0.8510024290906937,1.106721581182247
500,2021-07-14,10,191,9.611658791145198,77.6859840754698,0.7900613571613688,1.1424327191689412
1158,2021-07-14,20,398.0,35.66643815054284,101.5598966304044,1.04044331239955,1.1274205926583707
501,2021-07-15,10,155,7.800037238887463,101.25795970502811,1.303426363327763,1.1358066316532398
1159,2021-07-15,20,478.0,42.83557144713436,115.86506879683333,1.1408545364957208,1.1129603285817782
1889,2021-07-15,30,28,2.200240769204173,114.9221084671744,1.7035802230325514,1.1836567889597753
2619,2021-07-15,40,661.0,15.106316702901259,127.43528426351361,1.5955967070129304,1.185576868457653
502,2021-07-16,10,202,10.165209821001726,123.38547292081702,1.218526161106228,1.1547133403026677
1160,2021-07-16,20,550.0,49.28779141406673,163.06160554373855,1.4073405145917035,1.1421904392245996
1890,2021-07-16,30,26,2.0430807142610177,129.43824810745673,1.1263128551494392,1.2251592506495987
2620,2021-07-16,40,778.0,17.780203320510104,139.41841418907936,1.0940330615246776,1.1919727039536459
2621,2021-07-17,40,679.0,15.517683874841081,112.10052661678608,0.8040582534869122,1.0734431953533201
1891,2021-07-17,30,27,2.1216607417325952,112.02194658931451,0.8654470237909617,1.0934812304147667
1161,2021-07-17,20,517.0,46.33052392922273,143.24615381563598,0.8784787402158418,1.1081270005289716
503,2021-07-17,10,135,6.7935808209665,139.87452481560075,1.133638519223131,1.1416636674542493
504,2021-07-18,10,100,5.032282089604815,95.61901549113884,0.6836056502582954,1.1150172882029805
1162,2021-07-18,20,343.0,30.737659009136163,124.31359378601398,0.8678319834402742,1.0799188484784912
1892,2021-07-18,30,32,2.5145608790904834,109.04795134459437,0.9734516732187921,1.0909459178332186
2622,2021-07-18,40,475.0,10.855522592856426,104.38579006260971,0.9311801934655572,1.0768194539186875
2623,2021-07-19,40,804.0,18.374400346645405,120.63852966752252,1.1556987746623804,1.0652549061333996
505,2021-07-19,10,290,14.593618059853965,88.90162379815375,0.9297483700445797,1.082639308560776
1163,2021-07-19,20,461.0,41.31213062160867,123.42017359879591,0.9928131738452035,1.0608515674148509
1893,2021-07-19,30,53,4.164741455993613,122.55263296518473,1.1238416811510306,1.0927784327802867
2624,2021-07-20,40,715.0,16.34041821872073,108.15539217476929,0.8965244559333032,1.0468705535966365
1894,2021-07-20,30,43,3.378941181277837,109.01977247695665,0.889575114293362,1.0615162576383455
1164,2021-07-20,20,433.0,38.80293396780163,136.96718385190184,1.1097633381811909,1.0625036570242121
506,2021-07-20,10,239,12.027154194155507,130.61993769941193,1.4692638010299712,1.075467174593048
507,2021-07-21,10,93,4.680022343332478,120.70634198289046,0.9241035029481101,1.0946160525625825
1165,2021-07-21,20,381.0,34.14299732501714,113.53720868629894,0.8289373081442853,1.0322885135591744
1895,2021-07-21,30,50,3.9290013735788802,113.3014686038842,1.0392744914949494,1.1030690088758697
2625,2021-07-21,40,524.0,11.975355449803722,108.93640583496719,1.0072212179577311,1.0691875234347845
1896,2021-07-22,30,32,2.5145608790904834,108.07202553277983,0.9538448783096789,0.9959639596297449
2626,2021-07-22,40,635.0,14.51211967676596,83.78121124174416,0.7690836740902596,0.9511142330172602
508,2021-07-22,10,243,12.228445477739701,83.98250252532836,0.6957588238174964,1.007806404061116
1166,2021-07-22,20,360.0,32.26109983466186,111.56358001665774,0.9826168998473945,1.0096831368951276
509,2021-07-23,10,204,10.265855462793823,87.68643815443443,1.0441036587113963,0.9828889037189972
1167,2021-07-23,20,422.0,37.817178139520294,121.57461492037584,1.089733897946116,0.9643107630886153
1897,2021-07-23,30,34,2.6717209340336385,112.27098040460577,1.0388533003904172,0.9834697375213131
2627,2021-07-23,40,660.0,15.083462971126824,124.8398824966421,1.490070155901976,1.0076909607854456
510,2021-07-24,10,119,5.98841568662973,116.31617850650588,1.3265013490643605,1.0104407365534585
1168,2021-07-24,20,391.0,35.03913898709108,139.12687201585726,1.144374358964469,1.0022958514812763
1898,2021-07-24,30,34,2.6717209340336385,109.53749311522904,0.9756527708271033,0.9992134156693334
2628,2021-07-24,40,544.0,12.432430085292413,111.70406773772761,0.8947786997535198,1.0206510245378182
2629,2021-07-25,40,379.0,8.661564342510706,82.54845394071802,0.7389923716523494,0.9931956214216456
1899,2021-07-25,30,26,2.0430807142610177,81.91981372094541,0.7478700798343911,0.9669874737572762
1169,2021-07-25,20,263.0,23.568525712544638,90.40487646236323,0.6498016892959338,0.9711486666035133
511,2021-07-25,10,90,4.529053880644333,88.94551465637782,0.7646873874162128,1.0220238418617325
512,2021-07-26,10,260,13.08393343297252,66.99030910225926,0.7531611836871387,0.9967971009535266
1170,2021-07-26,20,244.0,21.865856554604154,86.18444472282977,0.9533163264562339,0.9655062598336606
1900,2021-07-26,30,54,4.2433214834651904,77.99533612100255,0.9520936703626873,0.9424520436446555
2630,2021-07-26,40,558.0,12.752382330134498,82.08615410862635,0.9943996548690824,0.9701528900226031
513,2021-07-27,10,178,8.95746211949657,89.0005355138619,1.3285583647330916,0.9766963243396868
1171,2021-07-27,20,292.0,26.167336532559066,91.59934633387633,1.062829222007068,0.9588013860944999
1901,2021-07-27,30,52,4.086161428522035,91.15645388175403,1.1687423686505207,0.9823330799813925
2631,2021-07-27,40,522.0,11.929647986254851,90.00216843503637,1.0964354392329623,0.9987116019225544
2632,2021-07-28,40,495.0,11.312597228345117,79.44890910877733,0.8827443881657542,0.9809291976665576
1902,2021-07-28,30,39,3.0646210713915267,78.27020869670368,0.8586359535029073,0.956527574553958
514,2021-07-28,10,190,9.561335970249148,75.07916233681833,0.8435810178369622,0.9651931121809512
1172,2021-07-28,20,266.0,23.83736821116682,89.95906842848856,0.9820929081807089,0.9806807575282749
515,2021-07-29,10,176,8.856816477704475,72.64854837363397,0.9676259845271022,1.0040312779966092
1173,2021-07-29,20,286.0,25.629651535314704,94.19203848042665,1.0470544006945004,0.9898861147921473
1903,2021-07-29,30,41,3.221781126334682,85.48417162050647,1.0921674164912072,0.9762879371513192
2633,2021-07-29,40,503.0,11.495427082540594,85.66700147470193,1.0782652957186751,1.0250980007563313
2634,2021-07-30,40,466.0,10.649839006886515,93.25221941019693,1.0885430539755143,0.9677369861954082
1904,2021-07-30,30,52,4.086161428522035,87.77704486846982,1.0268221964896869,0.9745692080226435
1174,2021-07-30,20,206.0,18.460518238723175,82.40019489602618,0.874810612715948,0.9591827883306946
516,2021-07-30,10,208,10.467146746378015,84.01052516469973,1.1563964737826655,1.0200731087210761
517,2021-07-31,10,122,6.139384149317874,64.52025777870288,0.7680020765518744,0.9402874983621496
1175,2021-07-31,20,158.0,14.159038260768263,75.45751491313646,0.9157443742499627,0.926521361942908
1905,2021-07-31,30,42,3.30036115380626,67.26244898440214,0.7662874625728409,0.9446598782720345
2635,2021-07-31,40,322.0,7.358901631367934,63.97151160888356,0.686005244845555,0.9379122069228417
518,2021-08-01,10,81,4.076148492579899,63.961498672941424,0.9913397880758948,0.9726664127421042
1176,2021-08-01,20,128.0,11.470613274546439,56.971593708764686,0.7550155047426091,0.9415519070067188
1906,2021-08-01,30,56,4.400481538408346,50.90492850079502,0.7568105126918535,0.9459370829659576
2636,2021-08-01,40,265.0,6.056238920225164,50.82178327170231,0.7944439953587843,0.9458338674523326
2637,2021-08-02,40,518.0,11.838233059157114,48.50097807009116,0.9543344398364828,0.9401102653048182
1907,2021-08-02,30,67,5.2648618405956995,50.4654787568806,0.9913672456310874,0.9515475937185862
519,2021-08-02,10,276,13.889098567309288,56.995675692821955,0.891093499610785,0.992371029302625
1177,2021-08-02,20,175.0,15.682479086293961,68.60200628653601,1.2041440623414061,0.9773844407046005
520,2021-08-03,10,226,11.372957522506882,68.50435053449645,1.2019218949820065,0.9742801050524701
1178,2021-08-03,20,172.0,15.413636587671778,79.51750558375988,1.1591134121009836,0.9911393250037313
1908,2021-08-03,30,74,5.814922032896742,79.27618869643146,1.5708993682264973,1.0089985936580115
2638,2021-08-03,40,472.0,10.786961397533123,78.22491703480746,1.6128523619000172,1.0138841114001118
2639,2021-08-04,40,500.0,11.426865887217291,84.38692108142908,1.0787729061301494,1.0418881853950255
1909,2021-08-04,30,86,6.757882362555674,77.25570487667545,0.9745133582607893,1.0255525086234232
1179,2021-08-04,20,195.0,17.474762410441844,79.04798820082334,0.9940954211341303,0.992853969711363
521,2021-08-04,10,219,11.020697776234545,78.695728454551,1.1487697911233028,1.017878501236233
522,2021-08-05,10,233,11.725217268779218,75.00730913565843,0.9531306286716345,1.0158077361140234
1180,2021-08-05,20,244.0,21.865856554604154,91.05824365736584,1.151936257075008,1.0078370920514355
1910,2021-08-05,30,80,6.286402197726208,86.55768445755893,1.1204050832975039,1.0295864610243226
2640,2021-08-05,40,557.0,12.729528598360064,87.86034716870171,1.0411607159351264,1.0365875311402328
1911,2021-08-06,30,81,6.364982225197786,87.46744703134381,1.0105104772555573,1.0272562154194471
2641,2021-08-06,40,540.0,12.341015158194674,82.33369977909665,0.9370973645370047,1.014952432649017
523,2021-08-06,10,261,13.134256253868566,84.44725825673068,1.1258537231884846,1.0114444860291403
1181,2021-08-06,20,198.0,17.743604909064025,90.46564589701548,0.9934921020157144,1.0247915905228306
524,2021-08-07,10,171,8.605202373224234,77.20499171563556,0.9142391749525167,1.032335500086375
1182,2021-08-07,20,144.0,12.904439933864744,83.82302945177409,0.926573050141009,1.0263385442215516
1912,2021-08-07,30,95,7.465102609799872,78.5586034632139,0.8981467520718028,1.0460932567764416
2642,2021-08-07,40,410.0,9.370030027518178,81.5636512655343,0.9906472256727391,1.0584727156243292
2643,2021-08-08,40,345.0,7.88453746217993,77.10717356951955,0.945361964222194,1.080032425461959
525,2021-08-08,10,84,4.227116955268045,68.20003427091903,0.8833630152065305,1.016910246819323
1183,2021-08-08,20,172.0,15.413636587671778,65.87006594952678,0.7858230176162245,1.030739617489211
1913,2021-08-08,30,89,6.9936224449704065,64.25848602127296,0.8179687925761414,1.0548301539027685
1914,2021-08-09,30,122,9.586763351532468,60.940809438940676,0.9483698296092137,1.0486876658996438
2644,2021-08-09,40,644.0,14.717803262735869,68.19351009187668,0.8843990375343438,1.0700416537045108
526,2021-08-09,10,395,19.87751425393902,78.70099431829752,1.153972943850208,1.0544644531392406
1184,2021-08-09,20,127.0,11.380999108339047,82.19745596445662,1.2478726835865137,1.036986563381369
527,2021-08-10,10,320,16.103302686735407,94.073641695924,1.1953297732866435,1.0535227214684744
1185,2021-08-10,20,183.0,16.399392415953113,95.05939752420534,1.1564761513459785,1.0366098118449398
1915,2021-08-10,30,148,11.629844065793485,99.69561914502842,1.6359418272072332,1.0579794457540346
2645,2021-08-10,40,651.0,14.877779385156911,104.98663517865285,1.539539980229864,1.05956845632306
1916,2021-08-11,30,157,12.337064313037684,102.60589622895468,1.0291916245556652,1.0657906266533026
2646,2021-08-11,40,581.0,13.278018160946491,96.00640013596214,0.9144630644899773,1.0360956218030355
528,2021-08-11,10,310,15.600074477774927,100.22547550539802,1.065393809557822,1.04161186695912
1186,2021-08-11,20,114.0,10.216014947642924,94.33818776630554,0.9924130619730032,1.0363694748219217
529,2021-08-12,10,306,15.398783194190733,93.33757854454315,0.9312759862088766,1.038489775178726
1187,2021-08-12,20,142.0,12.725211601449958,94.43294608019963,1.0010044534046894,1.0148077885833047
1917,2021-08-12,30,127,9.979663488890356,89.53483018393307,0.8726090163877634,1.0303911885233397
2647,2021-08-12,40,575.0,13.140895770299885,90.33866164119527,0.940964993096915,1.0217819471118625
530,2021-08-13,10,348,17.512341671824757,94.57298515207354,1.013235897339471,1.0224015143431526
1188,2021-08-13,20,172.0,15.413636587671778,94.38654726197039,0.9995086585756857,1.0156672966633005
1918,2021-08-13,30,132,10.372563626248244,94.54309594057571,1.0559365081315737,1.0368806215056277
2648,2021-08-13,40,652.0,14.900633116931347,94.04494586331633,1.0410265566789287,1.0366289745607087
2649,2021-08-14,40,463.0,10.581277811563211,91.90101207342958,0.9772030940078087,1.0347083843228617
1919,2021-08-14,30,115,9.036703159231424,90.95805174377065,0.9620803173289522,1.0460139879709345
1189,2021-08-14,20,146.0,13.083668266279533,90.90082423975029,0.9630697051292124,1.0208811045187582
531,2021-08-14,10,202,10.165209821001726,83.55369238892726,0.8834837163548636,1.0180078774006307
532,2021-08-15,10,66,3.3213061791391776,71.46136198039466,0.8552747333744989,1.0139952657103406
1190,2021-08-15,20,118.0,10.5744716124725,71.66326996661891,0.7883676585550813,1.0212446246528806
1920,2021-08-15,30,138,10.84404379107771,67.60668064076529,0.7432731830186259,1.0353431866055753
2650,2021-08-15,40,322.0,7.358901631367934,64.38430446057001,0.7005831928066959,0.9997399884063619
1921,2021-08-16,30,180,14.14440494488397,69.49200624622256,1.027886676103433,1.0467027361047496
2651,2021-08-16,40,750.0,17.140298830825937,73.54863681076895,1.1423379879146063,1.0365884098892564
533,2021-08-16,10,451,22.695592224117714,86.07901921388495,1.2045532974518542,1.0212210305105758
1191,2021-08-16,20,119.0,10.664085778679894,93.42179881342567,1.3036217696588779,1.0292087798060756
534,2021-08-17,10,377,18.971703477810152,101.81903067876331,1.182855376474125,1.0194389738230731
1192,2021-08-17,20,171.0,15.324022421464386,106.29900930915,1.1378394620878756,1.0265463956263463
1922,2021-08-17,30,171,13.43718469763977,112.37729237542183,1.6171254572396294,1.0440146832522346
2652,2021-08-17,40,719.0,16.431833145818466,114.66472057635633,1.5590325742049265,1.0393730661714082
2653,2021-08-18,40,644.0,14.717803262735869,112.24222500826625,0.9788732266043685,1.0485745179020358
535,2021-08-18,10,298,14.996200627022347,104.54283341117088,1.0267514109518592,1.0139186311650783
1193,2021-08-18,20,144.0,12.904439933864744,106.78318756635574,1.0045548708341918,1.0282809397493735
1923,2021-08-18,30,202,15.873165549258676,103.68464963780426,0.9226476937299946,1.0287941217057104
1924,2021-08-19,30,187,14.694465137185013,103.05509235352488,0.993928153429861,1.0461254269974385
2654,2021-08-19,40,628.0,14.352143554344918,103.97005121023003,0.926300696574511,1.0464796183988352
536,2021-08-19,10,333,16.757499358384035,104.29571742279559,0.9976362225863598,1.0233986649332902
1194,2021-08-19,20,108.0,9.67832995039856,99.2562441104583,0.929511905128135,1.0180677185670084
537,2021-08-20,10,408,20.531710925587646,104.7917544090236,1.0047560628421315,1.0221872600050987
1195,2021-08-20,20,128.0,11.470613274546439,103.35792774970528,1.0413241874705876,1.0240413655519944
1925,2021-08-20,30,216,16.973285933860762,104.45804813430738,1.0136136482801814,1.0400793041615253
2655,2021-08-20,40,752.0,17.186006294374806,106.94958929149716,1.0286576571482344,1.044712632751593
1926,2021-08-21,30,149,11.708424093265062,104.30586983041731,0.9985431634363452,1.0452882821768672
2656,2021-08-21,40,495.0,11.312597228345117,98.8609677003784,0.9243697741646041,1.0371650156311352
538,2021-08-21,10,221,11.121343418026642,100.30398116800647,0.9571743667588537,1.0327144957770975
1196,2021-08-21,20,125.0,11.201770775924258,90.97404101834309,0.8801844522139473,1.012200615135528
539,2021-08-22,10,126,6.340675432902067,85.84410317669872,0.8558394410378602,1.0327951683004348
1197,2021-08-22,20,125.0,11.201770775924258,80.07258801876222,0.8801696299564971,1.0253151824785876
1927,2021-08-22,30,119,9.351023269117736,72.23760499350514,0.6925555111227256,1.038042900477453
2657,2021-08-22,40,370.0,8.455880756540795,68.98506165678087,0.6977987699438312,1.0367672409364403
2658,2021-08-23,40,758.0,17.323128685021413,74.99559311345718,1.0871280145632152,1.0288801018862415
540,2021-08-23,10,428,21.538167343508608,85.41241703893914,0.9949712779121122,1.0028548797947574
1198,2021-08-23,20,100.0,8.961416620739406,83.17206288375428,1.0387083138147828,0.987470403072288
1928,2021-08-23,30,230,18.073406318462848,94.90479376931506,1.313786548956709,1.0788857394564924
1929,2021-08-24,30,216,16.973285933860762,100.67630892725157,1.0608137368905233,0.9994126365494772
2659,2021-08-24,40,777.0,17.757349588735668,109.0826352468695,1.4545206020551595,1.0139498201505606
541,2021-08-24,10,427,21.487844522612562,122.11459901294126,1.4297054602408659,1.0381191774757201
1199,2021-08-24,20,134.0,12.008298271790805,116.79976859971066,1.4043149171730447,1.0255383252273123
542,2021-08-25,10,464,23.34978889576634,118.61139015196838,0.9713121208333033,1.030199278887355
1200,2021-08-25,20,106.0,9.499101617983772,119.14907514921276,1.0201139657866405,1.027761053077662
1930,2021-08-25,30,197,15.480265411900787,116.55593424265071,1.157729514367414,1.0329957537833943
2660,2021-08-25,40,767.0,17.528812270991324,117.11146057978127,1.0736031478772161,1.0274826660466816
543,2021-08-26,10,463,23.299466074870292,122.65357706591587,1.0340792474379443,1.0354054252947245
1201,2021-08-26,20,94.0,8.423731623495042,109.58946416679835,0.919767644268806,1.0263690158120435
1931,2021-08-26,30,169,13.280024642696615,110.86119053770418,0.9511415378208802,1.0268833801249684
2661,2021-08-26,40,726.0,16.591809268239505,104.10321091017732,0.8889241957601394,1.0221431659303428
2662,2021-08-27,40,752.0,17.186006294374806,111.79011558656836,1.0738392659475555,1.028597681473103
1932,2021-08-27,30,157,12.337064313037684,108.64691448770526,0.9800265896545118,1.0220852288927298
1202,2021-08-27,20,154.0,13.800581595938686,104.91868381265263,0.9573792938065957,1.0143768881457593
544,2021-08-27,10,441,22.19236401515723,103.81158175293957,0.8463803847901613,1.0127803284301573
545,2021-08-28,10,266,13.385870358348807,108.77372048779334,1.0477994714179688,1.025726771952888
1203,2021-08-28,20,140.0,12.545983269035169,108.03967911413189,1.0297468018856608,1.035742938098861
1933,2021-08-28,30,135,10.608303708662977,102.05617355455536,0.9393379833727747,1.0136273460265055
2663,2021-08-28,40,541.0,12.363868889969108,97.23403615014966,0.8697909975310231,1.0208007133825914
546,2021-08-29,10,82,4.126471313475948,89.02344315058792,0.8184278587821053,1.020382260202066
1204,2021-08-29,20,79.0,7.079519130384131,82.30238068503337,0.761779203343339,1.018830020011267
1934,2021-08-29,30,83,6.52214228014094,66.63215895001709,0.6528968961823565,1.0079618296064528
2664,2021-08-29,40,244.0,5.576310552962037,58.82259914463031,0.6049589369487443,1.0075378800975792
2665,2021-08-30,40,890.0,20.339821279246777,66.61643715484192,1.1324973415582755,1.0140192125254448
1935,2021-08-30,30,201,15.794585521787099,71.80271896796604,1.0775985665094172,0.9742206892568397
1205,2021-08-30,20,91.0,8.15488912487286,67.59373920286978,0.8212853460648637,0.987769596046993
547,2021-08-30,10,598,30.093046895836792,93.56031478523063,1.0509626619020829,1.0283810293434903
548,2021-08-31,10,502,25.26205608981617,111.74285174466267,1.1943402713123654,0.9947574309251329
1206,2021-08-31,20,165.0,14.786337424220019,120.00704688874175,1.775416603726617,1.0407841226975032
1936,2021-08-31,30,196,15.40168538442921,129.8324217202089,1.8081825254853114,1.0809876590560952
2666,2021-08-31,40,863.0,19.722770521337043,129.21537096229918,1.9396920111766642,1.0833294138285168
549,2021-09-01,10,440,22.142041194261186,135.56282663477327,1.2131677733135027,1.0293082384223045
1207,2021-09-01,20,132.0,11.829069939376017,139.23700744927643,1.1602402613770066,1.0608021649246984
1937,2021-09-01,30,190,14.930205219599744,124.0741657730394,0.9556485516416027,1.052118950095265
2667,2021-09-01,40,762.0,17.414543612119154,116.22665329534237,0.8994800883963991,1.058454691045543
2668,2021-09-02,40,723.0,16.523248072916203,117.96356394403855,1.0149441681357074,1.0764575442420528
1938,2021-09-02,30,174,13.672924780054505,116.23480333966384,0.9368171255915145,1.0500726054910698
550,2021-09-02,10,417,20.98461631365208,117.49664913197888,0.866732068434458,1.0054014985646635
1208,2021-09-02,20,132.0,11.829069939376017,107.18367787709373,0.7697930301765525,1.0393772200543765
551,2021-09-03,10,463,23.299466074870292,118.65407401258798,1.009850705438493,1.0287544015144252
1209,2021-09-03,20,152.0,13.621353263523897,117.34522205651214,1.0948049589329314,1.0590094579295672
1939,2021-09-03,30,223,17.523346126161805,117.45402457055481,1.0104892957690832,1.0544244206502944
2669,2021-09-03,40,838.0,19.15142722697618,120.08220372461477,1.017960120139989,1.068474809126686
552,2021-09-04,10,273,13.738130104621145,120.14740904918142,1.012585619575397,1.0237238512512008
1210,2021-09-04,20,115.0,10.305629113850317,109.46842184937965,0.932874981451404,1.0451706264389593
1940,2021-09-04,30,145,11.394103983378752,109.03345589338238,0.9283075338800828,1.052848642151338
2670,2021-09-04,40,533.0,12.181039035773631,97.91502885428574,0.8153999994773151,1.060704666547585
2671,2021-09-05,40,316.0,7.221779240721328,91.51545483148315,0.9346415550535532,1.1078021834197005
1941,2021-09-05,30,88,6.915042417498829,80.90715112282018,0.7420396836906159,1.0655833260810896
553,2021-09-05,10,91,4.579376701540381,66.33510059738438,0.5521142829657743,0.9856790547060105
1211,2021-09-05,20,137.0,12.277140770412988,64.87411126317622,0.5926285422515557,1.02100624628299
554,2021-09-06,10,648,32.609187940639195,87.1776700899651,1.314201219337603,1.0232845629110847
1212,2021-09-06,20,119.0,10.664085778679894,86.44765188526624,1.3325446807983568,1.0940432941020606
1942,2021-09-06,30,225,17.680506181104963,91.94711903059758,1.1364523129855146,1.0739910041491036
2672,2021-09-06,40,992.0,22.670901920239103,107.39624171011536,1.1735312020016198,1.1136641634830353
2673,2021-09-07,40,828.0,18.922889909231834,119.40408920184836,1.1118088240382253,0.9953951367489726
555,2021-09-07,10,521,26.218189686841086,141.04290218714908,1.6178787760856244,1.083790063592979
1213,2021-09-07,20,115.0,10.305629113850317,139.0713905305864,1.6087353155081952,1.0702316814994288
1943,2021-09-07,30,192,15.087365274542899,121.5495678644901,1.321950803309472,1.004529329552555
2674,2021-09-08,40,829.0,18.945743641006267,129.83122572681648,1.0873264608831061,1.0222303328185023
1944,2021-09-08,30,209,16.42322574155972,128.57394528727124,1.057790229502192,1.0191209978183535
556,2021-09-08,10,488,24.557536597271497,130.4605799643036,0.9249708985085697,1.0426190814779885
1214,2021-09-08,20,132.0,11.829069939376017,123.3667599944478,0.8870750448656467,1.0312080791406633
1945,2021-09-09,30,137,10.765463763606132,107.91403407121285,0.8393149469754685,1.0051921151589185
557,2021-09-09,10,437,21.99107273157304,119.59947768893556,0.9167480147770319,1.0497642166697847
1215,2021-09-09,20,137.0,12.277140770412988,116.78925318480566,0.9466833139661107,1.0564781196820285
2675,2021-09-09,40,711.0,16.249003291622987,114.09251283542238,0.8787755965232077,1.0027776797310024
2676,2021-09-10,40,789.0,18.031594370028884,115.70088146389155,1.0140970567524377,1.0022258135327806
1946,2021-09-10,30,127,9.979663488890356,101.12300835551041,0.9370700412216911,0.9947036502235768
558,2021-09-10,10,520,26.16786686594504,115.46180528207942,0.9654039257795277,1.043414676718504
1216,2021-09-10,20,142.0,12.725211601449958,117.42155311992325,1.005414024988387,1.0437079862613794
559,2021-09-11,10,287,14.442649597165818,109.87312998551604,0.9515971945622196,1.0347020445737642
1217,2021-09-11,20,120.0,10.753699944887288,108.34968915999033,0.9227410665342863,1.0422602841303625
1947,2021-09-11,30,67,5.2648618405956995,97.36554770896305,0.9628426734167407,0.9996372415859563
2677,2021-09-11,40,474.0,10.832668861081991,90.16662220001615,0.7793079971318607,0.9970698131977158
560,2021-09-12,10,70,3.5225974627233705,83.70955617384917,0.7618746838729735,1.0646678161319356
1218,2021-09-12,20,85.0,7.617204127628495,65.15889343553262,0.60137591478752,1.0435099087783575
1948,2021-09-12,30,65,5.107701785652544,57.54138361973521,0.5909830014178433,0.9780577155469888
2678,2021-09-12,40,220.0,5.027820990375608,48.126555012945,0.5337513354574391,0.9397997818268423
2679,2021-09-13,40,1016.0,23.219391482825532,60.592246550883246,1.2590189872220283,0.9520123225726149
1949,2021-09-13,30,158,12.415644340509262,67.7430290507968,1.1772923205753902,0.9838920023455425
561,2021-09-13,10,753,37.893084134724255,94.80344432443907,1.1325283355648186,1.038714547021538
1219,2021-09-13,20,105.0,9.409487451776377,100.69033431349207,1.545304547154623,1.073904175400681
562,2021-09-14,10,646,32.508542298847104,125.58167248471068,1.3246530585422769,0.9968251588010597
1220,2021-09-14,20,93.0,8.334117457287649,128.80808815634578,1.2792497813674062,1.0268348133805685
1950,2021-09-14,30,160,12.572804395452415,136.3530715614226,2.0127985635124004,1.0825845395173894
2680,2021-09-14,40,899.0,20.54550486521669,133.67918494381377,2.2062094171001676,1.1083552644386068
2681,2021-09-15,40,804.0,18.374400346645405,139.6379409499499,1.044575047406525,1.102247919656238
1951,2021-09-15,30,119,9.351023269117736,111.09588008434338,0.8147662448095151,1.0478668274184355
1221,2021-09-15,20,124.0,11.112156609716864,112.79854924228387,0.875710142560072,1.0252112559083435
563,2021-09-15,10,561,28.23110252268301,108.52110946611978,0.8641476683576739,0.9881361259223603
564,2021-09-16,10,593,29.841432791356553,130.02842480018867,1.1981855460184312,1.0283414875282744
1222,2021-09-16,20,124.0,11.112156609716864,128.56777701445313,1.1397999165600792,1.0527993419931962
1952,2021-09-16,30,111,8.722383049345114,116.74465519858155,1.050845945951818,1.078085541557914
2682,2021-09-16,40,828.0,18.922889909231834,117.29314476116797,0.8399804806861846,1.0967057602509491
1953,2021-09-17,30,128,10.058243516361934,118.00036500841217,1.0107560368197985,1.0886121123576438
2683,2021-09-17,40,884.0,20.20269888860017,127.09090728729548,1.0835322690518503,1.1066250762937222
565,2021-09-17,10,612,30.797566388381465,129.65737115299393,0.997146365129279,1.032876121721096
1223,2021-09-17,20,144.0,12.904439933864744,112.72037829550212,0.8767389536713425,1.0344171889479041
